,comment,cl_comment,user,sent
427,Madre mía con tanto retoque no parece ni ella se estropea con lo guapa que es no lo entiendo que obsesión con los morros.,madre m retoque parece estropea guapa entiendo obsesi n morros,paolaperezmora,0.0073047910200562845
428,Solo creo en las cremas si tú lo dices,solo creo cremas si t dices,pedrojosela,0.0786032280692418
429,Guapísima 👏👏,guap sima,fatimapereira5247,0.49789225920557484
430,Esta ya maquillada  antes d nada,maquillada d,mlo.mp,0.49789225920557484
431,👏👏👏😍😍❤️,,paula_veiga_castillo,0.49789225920557484
432,"Estás muy guapa, pero lo único que tiene natural es el color de ojos.",est s guapa nico natural color ojos,paqui8460,0.2933747413715959
433,Pero si no se ha desmaquillado en ningún momento!! Vaya paripé!!,si desmaquillado ning n momento vaya parip,paulaxigs,0.20605322023011896
434,Guapa no lo siguiente👏👏👏👏,guapa siguiente,isabel.keka,0.2110452920019076
435,"Muy guapa pero esa boca tan grande, como que no.",guapa boca tan grande,marisamarquezperez,0.4738838108802272
436,Beautiful ♥️😍,beautiful,ebukadavid502,0.49789225920557484
437,QUE BELLA TE PUSISTE. 👏👏👏👏,bella pusiste,parejaeliana,0.49789225920557484
438,Express??? Hola q tal??? Jajajajja😂😂😂,express hola q tal jajajajja,noemi_sanchezgarin,0.01872854663102437
439,❤️❤️,,el_principito065,0.49789225920557484
440,Con lo guapa que estás sólo con la hidratante!!,guapa est s s hidratante,teviba44,0.49789225920557484
441,"Madre mia....expresss?? Me tendré que levantar a las 6 para salir de casa a las 8...🙌. Pero eso si, estas peeciosaa😍",madre mia expresss tendr levantar 6 salir casa 8 si peeciosaa,rv74zgz,0.16923411580427236
442,"ay querida, sonde está tu cara de antes? pareces un maniquí, con lo guapa que tú eras",ay querida sonde est cara pareces maniqu guapa t,acanalina,0.12349429145986153
443,No deberías escurecerlo más te queda genial ese tono de pelo @pilarrubio 😍🔥👏,deber as escurecerlo m s queda genial tono pelo pilarrubio,sarayei_batista,0.6237283265099093
444,Expresses????,expresses,lagoyiyi,0.49789225920557484
445,😍😍😍😍,,xdaniecx,0.49789225920557484
446,Llevas tatuadas la linea inferior y superior de los ojos? Y color wn los labios?,llevas tatuadas linea inferior superior ojos color wn labios,garcia_zapata71,0.41381905632353844
447,La mas bella de 🇪🇸,mas bella,sole10br,0.2697965898796189
448,La gran experta!,gran experta,campdorcan,0.8439925691239514
449,Que pena,pena,makro.78,0.41418760289883133
450,Preciosa ❤️❤️❤️❤️,preciosa,conchy8888,0.8898774711706283
451,❤️,,cris_tina222,0.49789225920557484
452,😍bellísima. No necesitas maquillaje,bell sima necesitas maquillaje,mercedesgarciapacheco,0.758249827059612
453,🔥😍,,majid_davoodi.official,0.49789225920557484
454,Guapisima,guapisima,franciscofe67,0.49789225920557484
455,"Es todo incoloro??? No se, no veo mucha diferencia del antes y el después.",incoloro veo mucha diferencia despu s,lucia_mapeli_cakes,0.10740414560161779
456,Pilar!! Eres exageradamente bella!! Pareces una barbie! Preciosa!!😍❤️👏,pilar exageradamente bella pareces barbie preciosa,marlusimeza,0.8898774711706283
457,🔥🔥🔥,,cristinabenz5,0.49789225920557484
458,Please where can I get the oil,please where can i get the oil,promisebenjamin549,0.6824837810859113
459,Excelente,excelente,labod3guita,0.9633894245446962
460,❤️❤️,,zaytun.naher,0.49789225920557484
461,🤩💖,,maribelcabelove,0.49789225920557484
462,"Es un pibón y está expectacular, la cuestión es sacar críticas de todo, PEOPLE = SHIT / Slipknot Pilar 😉🤘🏼",pib n est expectacular cuesti n sacar cr ticas people shit slipknot pilar,lucia_jpriest,0.49789225920557484
463,@lucia_jpriest estoy de acuerdo 🤒,acuerdo,mariamariafol,0.3259087334382029
464,😍,,licupe_19,0.49789225920557484
465,@marmarh__,,o.l.g.a_3,0.49789225920557484
466,Menos mal q es express.......🙄,menos mal q express,ramacocrespo,0.015056183679005315
467,Pava,pava,pa_cristofer,0.49789225920557484
468,Desmaquillada?!?! 😂,desmaquillada,chicoruiz1990,0.49789225920557484
469,Que careto de ácido hialurónico se te ha puesto pilar. Creo que cuando llegamos a una edad y nos empecinamos en ponernos como las Kardashian dejamos de estar guapas para tener todas la misma cara plástica. Es muy triste lo q estamos viviendo sobretodo para las mujeres que como tú han sido guapas,careto cido hialur nico puesto pilar creo llegamos edad empecinamos ponernos kardashian dejamos guapas tener todas misma cara pl stica triste q viviendo sobretodo mujeres t sido guapas,sostengoelplaneta_gaia,7.79194832231365e-06
470,"👏👏👏👏estás bárbara, me encantaría que dijeras las marcas y número de los labiales 🙏🙏🙏",est s b rbara encantar dijeras marcas n mero labiales,yofayo,0.49789225920557484
471,Ten cuidado con sobre broncear la piel para evitar melanomas y despigmentación 👏,ten cuidado broncear piel evitar melanomas despigmentaci n,lorenafernandezdgfly,0.006055193215298072
472,Podrán las pelo duro Wan?,podr n pelo duro wan,albahuga,0.06613126225196872
473,😍😍😍😍😍,,ruthmeda_,0.49789225920557484
474,😍😍😍😍😍❤️,,mteresa._.tv,0.49789225920557484
475,Eres hermosa😍❤️,hermosa,klara_antar,0.879545243404209
476,Madre mia chica!! Qué guapìsimaaaaa!!!!!!💞💞💞💞💞,madre mia chica qu guap simaaaaa,blancablanco1,0.10876931385799572
477,Que guapa !! ❤️❤️,guapa,marilou1022,0.49789225920557484
478,😍😍😍,,edurnenaia,0.49789225920557484
479,Es mi idea O se puso mucho labio superior? 😮😮😮,idea puso labio superior,vivirodriguez_,0.3470928225455787
480,Bella 🙌🔥,bella,tesadelmoral,0.49789225920557484
481,Es q a ti no te hace falta maquillaje 😍,q hace falta maquillaje,mcarmen_salas,0.1346440376773165
482,Pareces un travesti últimamente pilar con lo atractiva que eras 😢,pareces travesti ltimamente pilar atractiva,sostengoelplaneta_gaia,0.49789225920557484
483,😮,,cuarzo_77,0.49789225920557484
484,Si vamos la rutina de limpieza es brutal!! 😮,si vamos rutina limpieza brutal,csanzj,0.1537636744582398
485,😍😍😍😍😍😍,,manuelana4,0.49789225920557484
486,"Te comentó q el arco de la ceja es lo. Último q se hace, la sombra de ojos a continuación del perfilador de ojos. Los polvos matificantes a continuación del maquillaje, después el colorete. El con-touring siempre antes del maaje, para q el maqui",coment q arco ceja ltimo q hace sombra ojos continuaci n perfilador ojos polvos matificantes continuaci n maquillaje despu s colorete touring siempre maaje q maqui,yolandasebastianaparicio,0.3984034685377873
487,EXPRESS dices?????......Naaaaaa😂😂,express dices naaaaaa,fomperrr,0.49789225920557484
488,Guapísima gracias ❤️❤️❤️,guap sima gracias,maribelfernhotmail.come,0.5533970533999424
489,😍😍😍😍,,srtacocou,0.49789225920557484
490,Honestamente no necesitas maquillaje❤️❤️,honestamente necesitas maquillaje,rocio.holt,0.758249827059612
491,"Que pena que se haya estropeado el labio superior, sinceramente no le hacía falta. Se le ve fatal😮",pena estropeado labio superior sinceramente hac falta ve fatal,doris_valladaresss,4.550421226223135e-05
492,"Que matizador usas, gracias 😍",matizador usas gracias,carmen_vila_olle,0.5533970533999424
493,Exprés???,expr s,monikavelh,0.49789225920557484
494,Y Pilar Rubio donde está?? Que estás guapísima de todas formas,pilar rubio est est s guap sima todas formas,beijingmadrid,0.6150842836360038
495,Maravillosa Pilar como siempre...Un espectáculo de mujer👏👏☺️,maravillosa pilar siempre espect culo mujer,azucenagonzalezpuyoles,0.8433272871863109
496,Que piel de esta mujer 😍 y es que sin maquillaje  también está hermosa!!,piel mujer maquillaje tambi n est hermosa,blancaflores0415,0.7026890486183156
497,Madre mía!! Pensaba que ya estaba desde el principio maquillada!!!😮,madre m pensaba principio maquillada,monica.sg.5,0.19532122065575996
498,"Guapísima a rabiar pero con todo el respeto del mundo, o está retocado el vídeo o cada vez pareces menos tú. Todo lo que te hayas hecho en la cara no ha hecho más que ponerte bellísima, pero no eres tú. Sorry! 🙏",guap sima rabiar respeto mundo est retocado v deo cada vez pareces menos t hecho cara hecho m s ponerte bell sima t sorry,rous3798,0.0005823958807990826
499,Eres bellísima!! No t hace falta ni un gota d maquillaje!❤️❤️,bell sima t hace falta gota d maquillaje,virginisss,0.1346440376773165
500,خانم شما از بهشت فرار کردید❤🌚,,capi.tweet,0.49789225920557484
501,❤️,,mania.esvv,0.49789225920557484
502,جوننننننننننن,,capi.tweet,0.49789225920557484
503,😍😍😍,,soniatm75,0.49789225920557484
504,Te escuche en una entrevista que utilizabas autobronceador me puedes decir cual utilizas,escuche entrevista utilizabas autobronceador puedes decir utilizas,alicianek,0.41256705898583457
505,A ella no le hace falta ni express ni expreso!! Ya lo trae todo de serie,hace falta express expreso trae serie,llamame.may,0.009917163656961919
506,Aqua miclear se aclara con el agua por que contiene sulfatos,aqua miclear aclara agua contiene sulfatos,iwona5188,0.30835598131302583
507,"A mí ya me pareces una mujer preciosa sin todos esos potingues que te has puesto en la cara. Pero tengo una curiosidad, cuánto tiempo tardas en hacer todo eso? Porque express, express no me parece que sea",m pareces mujer preciosa potingues puesto cara curiosidad cu nto tiempo tardas hacer express express parece,bpv16,0.006246907755362107
508,"Guapa ya eres sin maquillaje pero de express nada y no soy partidaria de tanto producto,prefiero veganos y más natural.De hecho la que es propensa  a tener arrugas las tendrá por mucho que se ponga.Mi abuela EPD tenía la piel lisa Lisa con 8 y tantos  y no se ponía nada.Tsmvien mi dermatólogo me.lo dijo",guapa maquillaje express partidaria producto prefiero veganos m s natural hecho propensa tener arrugas tendr ponga abuela epd ten piel lisa lisa 8 tantos pon tsmvien dermat logo dijo,mar_cala_turqueta,0.0006254352747033268
509,اخه عاشقتم که انقد نازی 💋,,fereshteh.ghasemii,0.49789225920557484
510,Muy guapa pero con un poco menos de labios estaria mas elegante.🤩,guapa menos labios estaria mas elegante,fanny.gail,0.5841698266158092
511,👏🏽👏🏽👏🏽 celebrate the brown and bronze tones they are a-mazing!! 👏🏽👏🏽🤎🤎🤎🤎,celebrate the brown and bronze tones they are mazing,lin_mcr_7,0.6824837810859113
512,🔥😍,,maravitupendi_,0.49789225920557484
513,Pero tiene labios tatuados los ojos pintados que expres?,labios tatuados ojos pintados expres,paquivilches,0.4507159826085184
514,Bellísima!!!,bell sima,roberfisilva,0.49789225920557484
515,😮😮😮😮,,mmonicalopezz,0.49789225920557484
516,❤️❤️❤️❤️❤️❤️👏👏👏👏👏,,ligia.cunha.908,0.49789225920557484
517,Donde te haces los labios @pilarrubio ?,haces labios pilarrubio,pepaljoe,0.49789225920557484
518,😍😍,,adriboni2018,0.49789225920557484
519,😍,,malaak_1902,0.49789225920557484
520,Los labios se ha pasado un poco no?,labios pasado,cricri.love25,0.3020819083385323
521,"Guapísima no debieras haberte hecho tanto labio, estabas mejor antes",guap sima debieras haberte hecho labio mejor,mercedeslunacampil,0.41977023083565473
522,Vaya payasa con esos labios,vaya payasa labios,artzartz2,0.32506685266967134
523,😂,,shoidg,0.49789225920557484
524,"Pareces una Kardashian!! Cada vez más alejada de original, que no quiere decir que no estes guapísima.",pareces kardashian cada vez m s alejada original quiere decir estes guap sima,blackcurry20j,0.18355382862252267
525,Espress he calculado unos 50min para hacer todo eso🤪,espress calculado 50min hacer,colmeneroaurelia,0.4193860150921741
526,"Uffff.... esos labios, mal mal😢",uffff labios mal mal,sroldan1982_loves_animals,0.0018174625993956606
527,Ja ja ja...sobre capa otra capa,ja ja ja capa capa,manchita9,0.49789225920557484
528,A mí qué alguien me explique qué ha pasaoooo. Se supone qué empieza el vídeo SIN maquillaje y al acabar el vídeo sigue igual? No veo ninguna diferencia del antes al después 🔥🔥🔥,m qu alguien explique qu pasaoooo supone qu empieza v deo maquillaje acabar v deo sigue igual veo ninguna diferencia despu s,rociomakoli,0.00012463711957322974
529,Maquillaje exprés? Se maquilla encima del maquillaje?? Vaya timo,maquillaje expr s maquilla encima maquillaje vaya timo,luna_escuin,0.0042883690997204986
530,😍😍😍😍😍,,naiapink,0.49789225920557484
531,Siempre guapísima,siempre guap sima,matirepi,0.6387765042918215
532,"A mí me encantas, pero vas maquilladisima antes de empezar ...no es nada real",m encantas vas maquilladisima empezar real,otiliaestebanmunoz,0.48334257641711587
533,Quien es?? Madre mía!! Cuanto plástico con lo guapa que era ahora tiene la misma cara que la hija de Terelu,madre m cuanto pl stico guapa ahora misma cara hija terelu,luna_escuin,0.004547113091813135
534,"Caramba, gracias... muy guapa",caramba gracias guapa,mariajoseagustigarcianavar,0.5533970533999424
535,❤️,,vixy_reel,0.49789225920557484
536,"Está guapísima pero eso no nos vale a las chicas normales que pasamos de los 40 sin cirugía, ni inyectables de botox o ácido hialurónico. Con tantas copas de potingues se marcan aún más las arrugas. Además, todo eso no se puede hacer a las 7 de la mañana para ir a currar...jajaaaa...",est guap sima vale chicas normales pasamos 40 cirug inyectables botox cido hialur nico tantas copas potingues marcan n m s arrugas adem s puede hacer 7 ma ana ir currar jajaaaa,tamanacson,0.34968902527568374
537,❤️🔥🙌,,hamid_nono16,0.49789225920557484
538,Y la marca de los productos ??,marca productos,sarandagon,0.22877581982491751
539,Que se lo quite todo y el filtro también y después juzgamos,quite filtro tambi n despu s juzgamos,bermejogarciamaria,0.49789225920557484
540,No se parece en nada a la Pilar Rubio de hace 5 años.... Tiene la misma cara de todas las demás operadas...,parece pilar rubio hace 5 misma cara todas dem s operadas,mariteremari,0.014145191323929813
541,"@mariteremari exacto,para mi opinión es un destrozo.Al final hasta la más guapa se ve en la necesidad de subirse al carro de la estética del momento sin pensar más alla",exacto opini n destrozo final m s guapa ve necesidad subirse carro est tica momento pensar m s alla,mandameloqkieras,0.04095742523725402
542,"@mariteremari una pena con la cara que tenia..es como una más,se nos va de madre lo de los morros",pena cara tenia m s va madre morros,mandameloqkieras,0.003316943497616457
543,"@mandameloqkieras no digo que no esté mona pero no la distingo del resto de tías que salen en el Instagram super operadas, mismos pómulos, misma nariz, mismos morros...sobre todo cuando no le hacía falta para nada pq era una tía guapísima",digo est mona distingo resto t as salen instagram super operadas mismos p mulos misma nariz mismos morros hac falta pq t guap sima,mariteremari,0.0012724079445520292
544,👏👏👏😍😍😍😍😍😍,,riverita_dani,0.49789225920557484
545,"En resumen, k hay k tatuarse las cejas, línea de ojos y labios. Con esto voy lista",resumen k k tatuarse cejas l nea ojos labios voy lista,chamitinga,0.09976825074260416
546,Dimeeee @aniap14  hasta etrujandose la cara se ve bella 😢,dimeeee aniap14 etrujandose cara ve bella,anyapfdc,0.046984365770244244
547,@anyapfdc 😍 wow,wow,aniap14,0.49789225920557484
548,Se ha cambiado el rostro completamente 😮😮,cambiado rostro completamente,astridr651,0.05573384074427636
549,"Me encantas pilar, como mujer eres un referente de disciplina, maravillosa. Un abrazo",encantas pilar mujer referente disciplina maravillosa abrazo,maria_ureba,0.7511410810988767
550,Complimenti bellezza rara😍🔥👏,complimenti bellezza rara,azzurro_stellato,0.49789225920557484
551,Todo te queda bien!,queda bien,noemi.catalan.547,0.4950075668503939
552,👏👏❤️❤️❤️,,olgarenasj,0.49789225920557484
553,Que guapa por favor,guapa favor,lobita_love,0.12320898036135165
554,Chama...por favor...tu no necesitas maquillaje 😂...eres demasiado bella,chama favor necesitas maquillaje demasiado bella,marumaru377,0.1966786420301518
555,"Muy mona, pero cada vez te pareces menos a ti, con lo preciosiiisisisima que eres/eras...",mona cada vez pareces menos preciosiiisisisima,maria__glamour,0.2172651097773003
556,👏👏👏👏👏🔥,,conchidcorea,0.49789225920557484
557,Guapísima la verdad,guap sima verdad,lopslara,0.3599131410806974
558,El agua micelar se tiene que enjuagar aunque ponga que es sin enjuague.,agua micelar enjuagar aunque ponga enjuague,marycolin87,0.2995409517643099
559,EXPRESSS 😂😂😂,expresss,goyo_68mezro,0.49789225920557484
560,"joder vaya careto , se te a ido la mano de la 💉💉",joder vaya careto ido mano,mario268486,0.04126195267480967
561,Si no te hace falta maquillarte,si hace falta maquillarte,analan9,0.07229039937418973
562,Ese maquillaje es de Givenchy?,maquillaje givenchy,flamenka_81,0.49789225920557484
563,@debocalll y el colorete y los polvos también son de Givenchy,colorete polvos tambi n givenchy,flamenka_81,0.49789225920557484
564,@flamenka_81 me da la impresión de que el corrector tambien😍,da impresi n corrector tambien,debocalll,0.4750295575448635
565,Que gracia!! Ha puesto EXPRESS!! Y el no express cual será?? Porque se ha puesto una cantidad de cosas!!🙈🙈 preciosaa eh!! Pero maremeva!!🤪,gracia puesto express express ser puesto cantidad cosas preciosaa eh maremeva,annadeluciamusic,0.0026948753658783578
566,Que guapa estás!! Tiene algún nombre eso que te as hecho en el pelo?? Esta precioso y te queda genial!!😍,guapa est s alg n nombre as hecho pelo precioso queda genial,priscilagonzaleznose,0.6638590191763427
567,"El serum, la crema, el corrector se pone despues de estar maquillada? Que idiotez, empieza con la cara limpia, menudo engaño",serum crema corrector pone despues maquillada idiotez empieza cara limpia menudo enga,ascenpadilla,0.011461957927614182
568,"Eres Belleza Pilar ✨💙✨ Pero Sobretodo Una Humildad en Tu Ser, Que Trasmites Mucha Luz y Amor  y Eso Te Hace Cada Vez Más Grande 😌✨💫",belleza pilar sobretodo humildad ser trasmites mucha luz amor hace cada vez m s grande,lizafielt,0.3309952646300911
569,"Muy bien maquillada y los masajes bien realizados, pero si tocas la crema con los dedos se oxida y pierde toda propiedad, nunca debes de meter los dedos en la crema",bien maquillada masajes bien realizados si tocas crema dedos oxida pierde toda propiedad nunca debes meter dedos crema,17rosa31,0.14035811559543218
570,Express??? 😱,express,su_srom,0.49789225920557484
571,Pero si antes de maquillarte ya estabas guapa jodia”no he notao la diferencia” no malgastes maquillaje que no te hace falta. Que envidia 😍,si maquillarte guapa jodia notao diferencia malgastes maquillaje hace falta envidia,crisstijg,0.06297397886529633
572,👏👏👏,,hamideysham.barber,0.49789225920557484
573,Que bella,bella,barbyjoana,0.49789225920557484
574,Hola pilar qué marca de paletas es??,hola pilar qu marca paletas,anabelenalvareziglesias,0.026124721760181106
575,Se puede ser más guapa!!!!!,puede ser m s guapa,vanepini,0.33697404783957957
576,Super guapa🥰🥰,super guapa,emma_cr33,0.7704927801065807
577,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,ramonsoloyo,0.49789225920557484
578,"Buenos productos @diorbeauty maquillaje Dior skin forever al igual que el corrector ,textura fluida , queda de lujo la verdad 😍",buenos productos diorbeauty maquillaje dior skin forever igual corrector textura fluida queda lujo verdad,las_aventuras_de_pepa_,0.29244630402794425
579,"@vanessagonzalezsanz si !! Estoy casi segura al 100 por cien , búscalo en Google y veras que el frasco es igual 😊",si casi segura 100 cien b scalo google veras frasco igual,las_aventuras_de_pepa_,0.15279445958974075
580,@las_aventuras_de_pepa_ cres que son dior?,cres dior,vanessagonzalezsanz,0.49789225920557484
581,Divina!!!! 🔝❤️❤️❤️❤️,divina,salom_rm,0.49789225920557484
582,🗝🗝,,pilar_rubio_fann,0.49789225920557484
583,🗝🗝,,pilar_rubio_fann,0.49789225920557484
584,Divina!!,divina,yesicaylacasadelosgatos,0.49789225920557484
585,I love you ❤️,i love you,pilar_rubio_fann,0.49789225920557484
586,🪁🪁,,pilar_rubio_fann,0.49789225920557484
587,🩹🩹,,pilar_rubio_fann,0.49789225920557484
588,Si todo muy bien y sencillo  pero nosotras no tenemos esos ojos y cara  que sin nada estarías  igual 😢😂,si bien sencillo ojos cara as igual,isa.losada,0.0748884552446724
589,🩺🩺,,pilar_rubio_fann,0.49789225920557484
590,😩😩,,pilar_rubio_fann,0.49789225920557484
591,❤️😍😍😍👏,,cris.tiano.7.france,0.49789225920557484
592,"@pilarrubio que cremas utilizas, maquillaje, etc",cremas utilizas maquillaje etc,olhsony,0.6081051593258311
593,My beautiful Queen 🥺♥️,my beautiful queen,pilar_rubio_fann,0.49789225920557484
594,Brutal! 🥰♥️,brutal,eophia,0.49789225920557484
595,"Esta mujer es preciosa, con o sin maquillar, tiene unos ojos brutales PERO ya estaba maquillada antes de empezar, además de que lleva tatuado el maquillaje y muuuuchos tratamientos en la cara, (que en su derechos esta y además está muy guapa) pero no nos mientas pilar, q no hace falta",mujer preciosa maquillar ojos brutales maquillada empezar adem s lleva tatuado maquillaje muuuuchos tratamientos cara derechos adem s est guapa mientas pilar q hace falta,la.gemica,0.012247195900516893
596,Un rostroooo 😍 que Bella 🔥,rostroooo bella,its_isabellagram01,0.49789225920557484
597,Amazing 😍,amazing,rachidtahar,0.49789225920557484
598,@pilarrubio sería bueno poner las indicaciones en otro color porque con el albornoz del mismo color  se hace difícil leerlas ..,ser bueno poner indicaciones color albornoz mismo color hace dif cil leerlas,pro_creando,0.008437928582052502
599,Que pena pilar como te estas cambiando la cara...de verdad q obsesión. Esos labios🤦‍♀️🤦‍♀️ . Todos esos cambios gracias a los serums y kas cremas..no??😞😞,pena pilar cambiando cara verdad q obsesi n labios cambios gracias serums kas cremas,villera61,0.06645456356571088
600,Belleza pura,belleza pura,marzabalza,0.49789225920557484
601,Peeciosa 😍😍 mu natural,peeciosa mu natural,rous_campo,0.5658269910502209
602,Rellenazo de labios,rellenazo labios,mahou_5estrellas,0.49789225920557484
603,😍😍😍,,roaya_rmd,0.49789225920557484
604,@nivea_es  agua micelar de NÍVEA  la mejor!!!,agua micelar n vea mejor,love4sunnydays,0.4210050644233581
605,Hermosa 🤩,hermosa,sofy2503,0.879545243404209
606,"Ya está maquillada antes de maquillarse, para que engañarnos",est maquillada maquillarse enga arnos,80crissss,0.49789225920557484
607,🔥🔥,,farnaz_ebrahimi1997,0.49789225920557484
608,"Madre mia,ya estoy cansada solo de ver😆Por Dios tanta vuelta🙈😁",madre mia cansada solo ver dios tanta vuelta,clarindaferreira1,0.02642600970813795
609,Se desmaquilla y sigue maquillada🤔🥴🤣,desmaquilla sigue maquillada,veralgi,0.3697674097288342
610,Quítate primero el filtro y el maquillaje que tienes debajo y luego te maquillas.,qu tate primero filtro maquillaje debajo luego maquillas,georober,0.015049245700046902
611,"Preciosa ,te favorece mucho 😘",preciosa favorece,marteseros,0.8898774711706283
612,"Natural, natural. Como toda ella....",natural natural toda,fatopato_22,0.4823164677412887
613,Si eso es express…..🤔🙄,si express,rositacata,0.3318228626708164
614,@rositacata 😂😂😂,,chariojimenez,0.49789225920557484
615,@chariojimenez el maquillaje extendido no me quiero imaginar🤔😂😂😂,maquillaje extendido quiero imaginar,rositacata,0.23522922411250696
616,Beautiful woman!!,beautiful woman,sandrazapdesouza,0.49789225920557484
617,Me encanta😍,encanta,alitaluni7,0.7949988672416872
618,Pues menos mal que es Express!!! 😳😯🙄,pues menos mal express,danaxagoras,0.0037594299677622166
619,😍,,yoonesmohammadimusic,0.49789225920557484
620,Que guapaa,guapaa,tcalvoruiz,0.49789225920557484
621,Bella,bella,mji1980z,0.49789225920557484
622,.😍😍😍😍👌👌,,ftmhmqdm236,0.49789225920557484
623,😍💄👑💯❤️‍🔥💋✨️👏👏👏👏,,elena_luky,0.49789225920557484
624,"Pero debería hacerlo sin filtro porque se desmaquilla y está totalmente maquillada, no se ve la diferencia..",deber hacerlo filtro desmaquilla est totalmente maquillada ve diferencia,rosanavp80,0.08222233007318787
625,"Si, si muy natural y muy sencillita ella😏",si si natural sencillita,garmalsa,0.24634591701099096
626,Divina 😍,divina,gemmarb64,0.49789225920557484
627,Con lo natural y guapa que estabas antes.,natural guapa,paulamolina1900,0.5658269910502209
628,expres dice jjajajajaj esta guapiismo pero de expres no tiene na ajajajajajaj,expres dice jjajajajaj guapiismo expres na ajajajajajaj,carlotahc.7,0.09058687187795857
629,😻😻😻😻,,sr4rmos,0.49789225920557484
630,Hija si tu eres guapisima sin nada,hija si guapisima,merlynmar1966,0.2850599848078715
631,Te has metido más morros,metido m s morros,world_vibes80,0.49789225920557484
632,Que bellezon!!! Hasta con la cara lavada ☺,bellezon cara lavada,el_refugio_de_isabel,0.12349429145986153
633,Lo que para ella es exprés para mí es la restauración de una catedral... tardo ocho siglos,expr s m restauraci n catedral tardo ocho siglos,supercuca90,0.937487862164528
634,😂😂😂😂,,arantxaarzua,0.49789225920557484
635,Yo igual!! 😂😂,igual,yam.0302,0.3186685919278696
636,😂😂😂😂,,sonia_fabero72,0.49789225920557484
637,👏👏❤️❤️❤️❤️,,natyabascal,0.49789225920557484
638,@alicia_fenor_63 😂😂😂😂,,vallonevicino,0.49789225920557484
639,Que diva!! Me encantas Pilar🌷,diva encantas pilar,alicia_fenor_63,0.49789225920557484
640,@natyabascal 😂😂😂😂,,vallonevicino,0.49789225920557484
641,Wow😍 so beautiful😍❤️❤️😍,wow so beautiful,ramosible,0.49789225920557484
642,Está genial pero de spress no tiene nada 😂 si yo m e d maquillar con todo eso necesito levantarme 3 h antes 😂😂😂,est genial spress si m d maquillar necesito levantarme 3 h,natalia3772,0.794173612991419
643,@natalia3772 jajaja 👍👍👍,jajaja,hildaguevararamos,0.49789225920557484
644,"Virgen , cada vez pareces menos tú, en menos de 10 años no te conoceremos",virgen cada vez pareces menos t menos 10 conoceremos,monicarodriguez2153,0.09079151001733982
645,😂😂😂😂,,geno7953,0.49789225920557484
646,❤️,,madrid_tickets,0.49789225920557484
647,Que mona,mona,moraramirocarmen,0.49789225920557484
648,Con tu edad q bien estas😍,edad q bien,atenea8520,0.6323720940364075
649,@atenea8520 con cirugía,cirug,bermejogarciamaria,0.49789225920557484
650,@bermejogarciamaria y??? Las hay con cirugía q son un cuadro .,cirug q cuadro,marinabaenalobo,0.49789225920557484
651,@marinabaenalobo  Yo no envidio esta señora  tengo lo que me hace falta para vivir todo lo demás me sobra,envidio ora hace falta vivir dem s sobra,bermejogarciamaria,0.1346440376773165
652,@marinabaenalobo Efectivamente,efectivamente,bermejogarciamaria,0.49789225920557484
653,@bermejogarciamaria las envidiosas tienen q sacar punta a todo….. y qué pena q siempre sean mujeres.,envidiosas q sacar punta qu pena q siempre mujeres,marinabaenalobo,0.2921676259147979
654,Guapisima❤️❤️❤️,guapisima,darkoperger,0.49789225920557484
655,"Que maravilla,que envidia me das,quisiera maquillarme así....",maravilla envidia das quisiera maquillarme as,humimazon,0.8913695010970772
656,Gorgeous!!!,gorgeous,sonja.jovanovskabogdanoski,0.49789225920557484
657,@esantosgar,,siemprevivabrunch,0.49789225920557484
658,"podrías decir el maquillage cuales es??? muchísimas gracias, estas preciosa!!!",podr as decir maquillage cuales much simas gracias preciosa,parramattaboutiquehotelibiza,0.8432736658202244
659,Espectáculo de mujer 🔥❤️,espect culo mujer,noita_rdgz13,0.24297717578041703
660,"Yo no entiendo como una se puede maquillar estando ya maquillada, esq parece una peli de ciencia ficción joerrrre",entiendo puede maquillar maquillada esq parece peli ciencia ficci n joerrrre,conpy_ro_to,0.018501124090456834
661,@conpy_ro_to 😂😂... cierto...está sobradamente maquillada antes de maquillarse,cierto est sobradamente maquillada maquillarse,dorilh25,0.22220324005576558
662,"@conpy_ro_to no estaba maquillada mira bien el video,así e s su tono de piel,la boca se ve así a las personas que llevan relleno y color",maquillada mira bien video as s tono piel boca ve as personas llevan relleno color,rubylmst,0.04318792505106234
663,@conpy_ro_to 👏👏👏👏👏👏,,bermejogarciamaria,0.49789225920557484
664,@paulapilatti igual tú😍,igual t,giovannagonzatto,0.3186685919278696
665,@giovannagonzatto 😮😍😍 parecida mesmo amiga ♥️,parecida mesmo amiga,paulapilatti,0.20120797568397142
666,Hombre si lo hicieras sin filtros sería la leche..😂😂,hombre si hicieras filtros ser leche,raquelvalencia00,0.015161000834366405
667,Totalmente!!!!!!,totalmente,vallonevicino,0.42235835904352426
668,😍🔥,,mar.al3026,0.49789225920557484
669,Pilar you are so beautiful,pilar you are so beautiful,__taha__0077,0.49789225920557484
670,Hermosa,hermosa,duquesacarrillo,0.879545243404209
671,El cirujano estético también hace mucho para no tener arrugas … ademas de las cremas,cirujano est tico tambi n hace tener arrugas ademas cremas,alvarezblancobelen,0.2010571016789335
