,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
3201,🔥😍🔥😍🔥😍🔥, ,[],🔥😍🔥😍🔥😍🔥,0.37042144749787964,neu,worsnop_moy, ,0
3202,Hi Cara 😢,hi cara,"['hi', 'cara']",😢,0.0022251891410769668,neu,luissamuelx, ,0
3203,❤️❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤❤,0.7460869565217392,neu,brnddiaz, ,0
3204,👏👏👏😍, ,[],👏👏👏😍,0.5598951545323531,neu,thegypsyqueensofficial, ,54
3205,@thegypsyqueensofficial It's Daniel,daniel,['daniel'], ,0.0,neu,dinosaur.drunk,thegypsyqueensofficial ,54
3206,@thegypsyqueensofficial 👍👍👍👍👍, ,[],👍👍👍👍👍,0.5221143473570657,neu,jankowski_rob,thegypsyqueensofficial ,54
3207,2 so beautiful @caradelevingne,beauti,['beauti'], ,0.0,neu,l.tonimahfud,caradelevingne ,0
3208,Dammmmm🔥🔥,dammmmm,['dammmmm'],🔥🔥,0.09318996415770606,neu,thebluepersimmon, ,0
3209,beautiful ❤️,beauti,['beauti'],❤,0.3730434782608696,neu,sanfransoso, ,0
3210,😍❤️, ,[],😍❤,0.7120118695173565,neu,saba.__15, ,0
3211,😍, ,[],😍,0.6779367825129737,neu,s__mons, ,0
3212,😻, ,[],😻,0.6235011990407674,neu,scumdriver, ,0
3213,😍😍, ,[],😍😍,0.6779367825129737,neu,kajon_pi, ,0
3214,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,levimdva, ,0
3215,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,levimdva, ,0
3216,😍, ,[],😍,0.6779367825129737,neu,levimdva, ,0
3217,TE AMO CARA,te amo cara,"['te', 'amo', 'cara']", ,0.0,neu,valenxwlls, ,0
3218,😍, ,[],😍,0.6779367825129737,neu,levimdva, ,0
3219,🤟🏼❤️, ,[],🤟🏼❤,0.7460869565217392,neu,true.color_official, ,0
3220,"Seriously, biodegradable shoes, that's brilliant!",serious biodegrad shoe brilliant,"['serious', 'biodegrad', 'shoe', 'brilliant']", ,0.5423,pos,rhinoairways, ,0
3221,We like you even more❤️❤️❤️,like even,"['like', 'even']",❤❤❤,0.5921321739130435,neu,lillysweet9, ,0
3222,🔥, ,[],🔥,0.1397849462365591,neu,shadow__of__nothingness, ,0
3223,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,azimi5327, ,0
3224,🥰🥰🥰🥰, ,[],🥰🥰🥰🥰,0.0,neu,ii_ii_natalie_6565, ,1
3225,❤❤❤❤, ,[],❤❤❤❤,0.7460869565217392,neu,ii_ii_natalie_6565, ,1
3226,"i,m always proud of you ❤️",alway proud,"['alway', 'proud']",❤,0.5664956521739131,pos,ii_ii_natalie_6565, ,1
3227,❤️, ,[],❤,0.7460869565217392,neu,crizttianjzh, ,0
3228,Puma couldn’t have a better rep 💕,puma not better rep,"['puma', 'not', 'better', 'rep']",💕,-0.14637666666666668,neu,joshua.bubier, ,0
3229,❤️❤️😍😍, ,[],❤❤😍😍,0.7120118695173565,neu,mahdi._.kh021, ,0
3230,@josh.dushulovci, ,[], ,0.0,neu,lucadaley7,josh.dushulovci ,0
3231,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,emadghorbanpour99, ,0
3232,❤️❤️, ,[],❤❤,0.7460869565217392,neu,sunnysimmons4, ,0
3233,@caradelevingne so important and wonderful when people with large voices lend their reach to a cause,import wonder peopl larg voic lend reach caus,"['import', 'wonder', 'peopl', 'larg', 'voic', 'lend', 'reach', 'caus']", ,0.0258,neu,lounilesiyn,caradelevingne ,0
3234,😍😍😍🤍🤍🤍👋👋👋, ,[],😍😍😍🤍🤍🤍👋👋👋,0.5470835745025601,neu,ahtem_ahtemov, ,0
3235,💜💜🔥, ,[],💜💜🔥,0.4839396750146003,neu,pourbakhahmadali, ,0
3236,😍😍😍😍❤️❤️❤️, ,[],😍😍😍😍❤❤❤,0.7071439999453019,neu,h.e.g.m, ,0
3237,🥾, ,[],🥾,0.0,neu,toncek.f, ,0
